-20.576,-13.68
-21.162,-14.159
-21.819,-14.692
-22.342,-16.403
-22.393,-16.58
-22.465,-16.755
-22.784,-16.302
-22.402,-15.954
-22.709,-14.704
-23.372,-15.388
-23.592,-15.583
-23.585,-15.524
-23.396,-15.967
-23.684,-15.282
-25.175,-14.469
-24.599,-14.248
-24.148,-12.876
-22.838,-12.866
-22.509,-12.834
-21.252,-13.235
-20.721,-14.142
-19.229,-14.397
-19.314,-15.028
-19.869,-14.639
-20.984,-15.635
-22.119,-14.7
-20.761,-14.536
-20.583,-13.928
-18.565,-13.357
-18.353,-11.833
-19.033,-10.59
-19.342,-10.538
-18.891,-10.981
-19.216,-10.817
-20.362,-11.283
-21.02,-11.174
-21.109,-11.429
-21.167,-11.341
-21.6,-11.549
-22.241,-10.906
-21.657,-10.505
-22.283,-9.9024
-22.599,-10.066
-22.229,-9.0813
-22.39,-9.0254
-22.344,-9.1478
-23.214,-10.012
-21.863,-10.303
-22.538,-10.813
-22.068,-9.8688
-22.129,-11.183
-20.904,-11.715
-21.027,-11.741
-22.302,-11.811
-21.249,-12.009
-21.145,-12.107
-21.469,-12.537
-21.757,-12.718
-21.298,-12.149
-20.741,-11.873
-20.841,-11.562
-21.673,-12.397
-22.623,-12.571
-21.728,-11.186
-21.833,-11.967
-22.628,-12.13
-23.161,-13.661
-22.336,-14.127
-22.027,-12.732
-21.327,-13.66
-20.26,-12.021
-20.463,-11.805
-20.355,-10.472
-19.47,-10.303
-20.15,-10.577
-19.97,-9.6858
-21.771,-8.6684
-21.235,-8.6073
-20.954,-8.1826
-20.619,-8.7878
-20.632,-7.4489
-20.827,-7.1569
-20.622,-6.961
-20.739,-7.0596
-20.395,-6.7786
-19.361,-6.0661
-18.624,-5.9286
-17.364,-7.0076
-17.115,-7.0992
-16.808,-6.6163
-16.485,-6.7651
-16.109,-7.0922
-16.095,-7.04
-16.845,-6.7567
-16.872,-6.6923
-16.277,-7.4573
-16.414,-7.7791
-15.268,-9.2911
-14.962,-9.1561
-15.657,-10.758
-17.947,-10.255
-18.145,-10.698
-18.325,-10.815
-18.706,-8.8823
-18.88,-9.14
-16.807,-8.3186
-16.978,-8.7315
-16.006,-7.1598
-16.577,-7.3585
-16.518,-8.0717
-15.682,-7.8869
-16.012,-7.64
-16.389,-9.0115
-16.847,-9.3
-16.387,-10.091
-16.949,-10.757
-16.899,-10.019
-17.72,-9.8684
-17.887,-9.8377
-18.058,-9.3805
-17.324,-9.7655
-16.951,-8.9435
-17,-9.0061
-16.576,-9.0147
-13.992,-9.1468
-14.209,-10.467
-15.247,-9.491
-15.352,-9.5484
-15.303,-9.1023
-15.923,-9.1559
-14.538,-8.9601
-14.67,-8.651
-15.376,-7.4516
-15.351,-7.4603
-16.44,-7.368
-16.357,-7.1911
-16.351,-7.1786
-15.399,-6.508
-16.61,-6.314
-16.753,-6.2442
-17.189,-6.3979
-17.41,-5.5127
-17.352,-5.1334
-17.194,-6.6275
-17.131,-6.3166
-16.83,-6.4252
-17.727,-5.2104
-17.986,-5.0698
-17.273,-6.9876
-15.604,-6.6625
-15.828,-8.7663
-16.242,-8.4956
-17.446,-6.6265
-17.963,-5.7068
-17.562,-5.1125
-17.474,-5.3558
-17.538,-6.1541
-16.857,-5.6511
-17.27,-5.9182
-17.476,-5.7908
-17.185,-5.7827
-16.917,-6.7671
-17.236,-5.8731
-16.951,-5.4749
-18.285,-6.432
-18.88,-4.5207
-17.881,-4.7391
-18.262,-4.5369
-16.781,-2.4912
-17.3,-3.5227
-17.557,-4.0582
-17.53,-4.1102
-17.344,-3.9027
-17.128,-4.9133
-17.93,-2.6147
-19.126,-1.642
-17.734,-1.828
-16.85,-3.0136
-17.697,-2.9926
-18.942,-1.7549
-18.873,-1.4908
-19.278,-1.3685
-19.305,-0.90453
-18.276,-1.4385
-18.315,-0.31694
-19.125,-1.5757
-18.904,-0.21264
-19.548,1.1637
-19.942,1.3395
-18.994,0.55236
-19.986,0.69739
-20.05,1.2149
-19.718,1.4222
-19.982,1.4731
-20.513,1.9674
-21.927,2.298
-20.879,2.3971
-20.436,2.4247
-22.504,1.6712
-23.312,2.7881
-22.833,2.028
-23.643,1.1833
-23.64,1.0438
-23.638,1.0408
-23.499,2.1937
-22.876,3.5418
-23.061,3.8915
-23.915,4.9191
-23.745,4.6095
-24.898,4.8569
-24.856,4.8137
-24.492,4.7043
-24.017,4.9072
-26.268,5.723
-26.349,5.8638
-26.258,5.1802
-26.323,5.2856
-26.189,5.5209
-26.547,5.5999
-26.076,5.3066
-25.781,4.9753
-26.346,5.2832
-26.32,5.1736
-26.643,5.6489
-26.934,5.5138
-26.88,4.8821
-26.676,5.0205
-26.444,5.12
-26.853,4.1871
-27.172,3.8644
-27.138,4.4835
-27.202,4.0686
-27.203,4.07
-27.185,3.6693
-27.273,2.8579
-27.642,3.0249
-28.034,3.1624
-28.098,4.3466
-28.367,4.514
-28.456,4.1857
-28.638,3.8669
-28.12,3.5615
-28.141,3.2804
-27.213,1.2632
-26.797,0.91119
-27.013,1.7518
-25.355,0.82394
-26.862,0.94657
-28.265,1.2689
-28.623,1.7511
-28.621,1.7478
-29.716,1.1161
-30.468,1.1318
-30.505,1.4133
-29.931,1.9091
-31.474,2.7259
-31.531,3.5912
-31.218,3.1638
-31.131,2.446
-29.879,2.6137
-29.92,2.6673
-30.427,3.3075
-30.596,4.5933
-30.389,4.7544
-30.757,4.5528
-32.005,4.8879
-31.299,4.4293
-33.19,6.4291
-33.796,6.003
-34.535,6.8133
-34.465,6.9921
-34.372,6.9384
-34.685,6.8108
-34.527,6.9118
-33.772,5.8664
-34.008,6.3747
-33.593,6.4153
-33.667,6.4588
-33.295,6.2825
-32.944,5.6782
-33.073,6.0559
-31.968,7.3405
-33.173,6.2415
-32.771,6.3603
-32.566,6.2544
-32.625,6.0147
-32.493,5.7811
-33.065,6.292
-33.056,6.2279
-33.117,5.9425
-31.922,4.8707
-30.484,4.3738
-31.269,4.9888
-31.395,5.1433
-31.732,4.2181
-31.407,4.4205
-31.416,4.4404
-31.879,3.6605
-32.256,3.0075
-32.62,2.8519
-33.199,2.5678
-33.369,2.7393
-33.374,2.7358
-34.053,2.7288
-34.338,3.54
-34.394,3.6052
-34.204,3.2438
-32.828,3.4385
-31.622,3.9387
-31.621,3.9896
-32.087,3.2737
-30.08,3.1554
-29.822,3.7838
-30.194,3.5309
-30.193,3.5019
-31.084,3.0605
-31.038,2.912
-29.256,1.98
-29.123,0.9864
-29.084,0.66848
-29.294,0.74035
-29.672,1.1775
-29.644,1.1945
-28.956,2.1607
-28.933,3.0942
-29.793,2.5779
-29.763,1.8071
-30.488,1.5036
-31.212,1.9414
-30.552,1.3951
-29.208,0.070192
-29.713,0.27058
-28.947,-1.0142
-29.841,-1.6095
-30.382,-1.5968
-29.488,-0.99575
-28.28,-2.287
-29.261,-3.0685
-29.964,-3.9165
-30.422,-3.1601
-30.217,-3.627
-30.271,-3.5564
-32.454,-4.5677
-31.722,-4.657
-32.097,-5.089
-32.082,-5.5428
-32.552,-5.9037
-33.708,-4.5132
-33.765,-4.5198
-33.553,-4.2159
-34.223,-4.8839
-33.996,-5.1476
-33.843,-6.559
-33.199,-7.7342
-33.235,-7.5551
-33.096,-6.996
-32.184,-6.854
-32.965,-6.8805
-32.082,-6.3793
-32.032,-6.5667
-32.45,-6.0599
-32.771,-6.2612
-31.342,-7.1675
-30.905,-6.6079
-31.405,-7.5859
-31.074,-6.196
-32,-4.3528
-33.148,-4.3837
-32.798,-4.3751
-33.145,-4.477
-32.244,-5.2936
-33.583,-5.9203
-34.282,-6.3933
-34.972,-5.3164
-34.988,-5.307
-34.78,-4.9607
-34.614,-6.0825
-34.265,-6.358
-35.114,-7.6413
-35.115,-7.7107
-35.917,-7.8958
-35.02,-8.0104
-34.031,-7.9758
-33.919,-7.7843
-34.794,-8.0117
-34.245,-8.2325
-33.763,-8.5896
-33.576,-7.2734
-33.595,-7.2357
-35.615,-9.8002
-35.606,-9.7423
-35.99,-9.8059
-36.375,-9.2957
-36.837,-8.8125
-36.534,-8.5347
-36.445,-8.3653
-36.735,-8.2494
-36.633,-7.7986
-37.113,-7.223
-37.365,-7.8201
-37.17,-9.2842
-37.181,-9.266
-37.964,-9.3554
-38.162,-9.6669
-38.115,-9.856
-36.735,-10.623
-36.598,-10.974
-37.399,-10.747
-37.055,-11.337
-36.111,-10.146
-36.161,-9.8407
-34.425,-9.6103
-34.243,-10.124
-34.41,-10.112
-34.682,-10.682
-35.042,-11.727
-34.5,-11.088
-34.548,-11.111
-34.579,-11.135
-34.836,-10.667
-34.405,-11.604
-34.568,-10.643
-34.637,-9.9659
-34.637,-9.9924
-34.67,-8.0937
-34.899,-7.5347
-33.94,-8.0132
-34.325,-7.6002
-33.837,-6.9752
-33.591,-7.0528
-34.186,-7.9041
-34.939,-8.0971
-36.546,-6.7188
-36.73,-5.984
-36.899,-5.717
-36.702,-5.4119
-36.92,-5.1845
-36.92,-4.6782
-36.979,-5.5053
-37.022,-5.4298
-37.16,-4.2033
-36.915,-6.286
-36.474,-5.0937
-36.415,-5.0787
-36.439,-5.0596
-36.416,-4.5768
-36.412,-4.5482
-36.405,-4.5488
-36.973,-5.1595
-37.185,-5.6686
-37.341,-3.9875
-36.727,-4.6802
-36.793,-4.6664
-36.38,-4.6576
-35.371,-5.2008
-35.525,-3.5772
-35.079,-4.3622
-35.399,-4.3815
-35.075,-4.6723
-37.011,-3.2176
-36.331,-2.8396
-36.31,-1.3482
-36.768,-1.4009
-37.069,-1.5686
-36.93,-2.3775
-36.301,-1.0995
-36.805,-0.028024
-36.713,-0.0034056
-37.217,-0.8994
-37.643,-1.1101
-37.71,-1.2487
-35.662,-0.87806
-35.907,-0.79756
-36.882,-0.49006
-36.2,-0.025698
-36.238,0.26351
-35.766,0.028845
-35.859,0.10894
-36.81,0.63801
-35.933,0.80895
-36.071,0.12075
-35.969,-0.32761
-36.067,0.1885
-36.356,-0.020494
-36.602,0.22103
-36.52,0.89563
-37.699,1.6106
-37.736,0.98387
-40.061,0.13926
-40.568,-0.069268
-40.621,-0.11167
